cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,log_age,water_cement_ratio,binder_content,compressive_strength
-1.160845780322769,0.8573947498344986,0.9824741960164535,-0.3142309167623508,1.4819914296010808,-0.2574569450730306,-0.6475046626845401,-0.27567314810142585,0.11653070543144965,1.106502624221595,0.1359148431776208,27.681082448
1.3086335900146946,-0.6024886837640265,1.2326253592504717,-0.17814755829321888,0.388661548142663,-1.9269471440954373,-0.27313015720516415,-0.27567314810142585,0.11653070543144965,-1.023589686305088,1.8010751280389383,62.052839999999996
-0.07712210939886398,-0.8555811624020687,1.0661184912228283,-1.0472040406547087,0.6267794057609074,1.0178657279044818,0.06664868440153071,-0.6893133878049272,-1.6841691058654633,-0.5255840560793076,-0.155946260473153,23.80071152
-0.29178258066369167,0.2603265843202081,0.3570962879314077,0.5726571780881974,0.30817100472241127,-1.761651084786288,0.6041170338521208,-0.27567314810142585,0.11653070543144965,0.06610625517523716,0.1520814478850122,33.398217439999996
-1.0651929998892002,-0.3698736874885169,1.1114583895589942,-1.101168131082122,0.7827298336376449,1.3637159443051639,0.2970805169820708,-0.6893133878049272,-1.6841691058654633,0.5881452998842305,-0.8141426267934155,7.3980774799999995
-0.9488836851596664,-0.8555811624020687,1.7799873733019078,-0.5727892978537006,0.23438800658718054,1.04329589087512,0.07035536267360319,-0.27567314810142585,0.11653070543144965,0.5802651038154727,-0.6736009432038264,27.77209328
-1.1962038120005472,1.2542897731532465,-0.8311217374301791,0.539809470871511,0.49262850006048786,0.9390322226955052,-0.9316833302101394,-0.27567314810142585,0.11653070543144965,1.5568905294593198,-0.7834260778493716,18.287661424
-0.9800545815071814,0.6376644615623802,1.0231237600419814,-0.08711248400697226,-0.43468963559366114,0.42915745513420467,-0.3126680587739437,0.18760392036649576,0.7307819861799167,0.8160245671227938,0.16749361103939273,48.587373719999995
-0.6639723877982001,0.7699628026686295,-0.8311217374301791,1.0184474903146632,-1.0333380522817828,-0.0018838072181149548,-0.27313015720516415,0.7501546463632577,1.156012467003498,0.6578053241479203,-0.6206822571282982,39.700028079999996
-1.6874943574180983,0.90456198448977,-0.8311217374301791,0.47880658604052034,-1.0333380522817828,-1.100466847549691,2.0991439369215783,-0.6893133878049272,-1.6841691058654633,3.5295226178783325,-1.680133752286017,4.565020596
-1.3832291900856377,-0.8555811624020687,1.7595062468121225,-0.07491190704077468,0.6435482689734597,-0.1595508176360724,0.4051919665842009,-0.27567314810142585,0.11653070543144965,1.8342089439035367,-1.1908245164756364,13.293786756
-0.2976445701260601,-0.8555811624020687,1.0179643923002797,0.3122217851558931,-0.06912841756001827,0.697445674474441,-0.17762141372808204,0.18760392036649576,0.7307819861799167,0.003377577435807466,-0.44457404318244775,36.96970312
0.620082446815854,-0.8555811624020687,-0.8311217374301791,0.994984842302744,-1.0333380522817828,0.005745241673076837,0.03575969880092209,-0.5073116823353866,-0.48271341335731743,-0.5248982054754129,-0.6562487874845594,22.53207568
0.7373222360632243,1.3187133131702027,-0.8311217374301791,-0.7928689362055031,0.9118500803742985,-0.3668066458467743,-0.2014677106117527,-0.27567314810142585,0.11653070543144965,-0.9147546364085145,1.5165428851888494,71.29871315999999
1.9320515169649963,-0.5564718694662006,1.0919153299313364,1.3234619144696136,-0.37432172802847236,-1.164042254976287,-0.9032654634575801,-0.6893133878049272,-1.6841691058654633,-0.9990354781818404,2.469294789277784,25.60910856945864
-0.07777344156134931,1.2151754810000945,1.045011986824958,-0.9289522946746351,0.7022392902173932,-1.8252264922128838,-0.08779624360151239,-0.27567314810142585,0.11653070543144965,-0.4965968365024576,1.7687419186241555,76.23536132
0.7038251534211184,-0.637001294487396,1.3733353885696071,-1.3043546628653433,0.7961449242076869,-0.40113736585713666,0.3570051490472518,-0.27567314810142585,0.11653070543144965,-0.9950793331337631,1.1651886762148753,62.935369279999996
-0.4220490131607696,-0.8555811624020687,-0.8311217374301791,0.15032951387365073,-1.0333380522817828,1.8367169755590376,0.20873801816433038,-0.27567314810142585,0.11653070543144965,0.08936041455550135,-1.8633552723031197,17.54026944
0.27859829876994263,0.8125283558941183,-0.8311217374301791,-0.15468491028129963,0.30817100472241127,0.36049601511348145,-1.030528084132087,-0.27567314810142585,0.11653070543144965,-0.5568345795155268,0.5109800723891021,41.053469468
0.06365868514976379,1.3704822292552568,-0.8311217374301791,0.18317722109033716,-1.0333380522817828,0.31345021361780134,-0.8377808139842903,-0.623130949452367,-1.054108998969429,-0.3384095431560371,0.7847345787675968,21.859147104
-0.6475960362842818,0.272521040109132,-0.44776507977404617,-0.0026469511640624,0.08179135135295361,1.1755327383224405,0.16574055020828296,0.18760392036649576,0.7307819861799167,0.3162932587222991,-0.8034726676865377,47.13257936
-1.2073695062145824,0.803324993034553,0.9246267395185866,1.7974074043103825,0.6603171321860122,-0.6401808977811365,-1.411080386731586,-0.27567314810142585,0.11653070543144965,2.130440887683027,-0.008506825541743056,16.503987012
-0.8655131683615364,-0.8555811624020687,1.1259984259219715,-0.9359910890782112,0.6234256331183969,1.4565360391479931,0.37665054388923924,-0.5073116823353866,-0.48271341335731743,0.31665015285584236,-1.0278651410251307,22.718234199999998
-1.305999805105227,1.0886292416810734,1.4046042839738593,0.43188129001668185,0.30817100472241127,-0.08326032872415737,-1.5951787409112133,-0.27567314810142585,0.11653070543144965,1.8275986647020754,0.47541354203284086,29.72331036
-0.42158377590185137,-0.8555811624020687,0.6402361358169122,0.22822550527322252,0.14048237259688703,-0.30056107130826243,0.9254860400408528,-0.6893133878049272,-1.6841691058654633,0.11056115253685532,-0.8485236061378012,19.93275116
-1.1589848312870963,1.8847201290334605,-0.8311217374301791,0.18317722109033716,-1.0333380522817828,0.8525696685953326,-0.4671129867769868,-0.623130949452367,-1.054108998969429,1.3099786354847256,-0.14969517331962787,9.617500724000001
0.8433963310965591,-0.8555811624020687,-0.8311217374301791,0.3849559939928433,0.14048237259688703,0.5016334196005245,-0.5202420420100331,-0.27567314810142585,0.11653070543144965,-0.7489784562859129,-0.3975831121662965,39.05192064
0.04318824575736593,0.5364274701071632,-0.8311217374301791,-0.2250728543170574,0.14048237259688703,-0.8334501363579885,0.7029617877740684,-0.27567314810142585,0.11653070543144965,-0.4172350810070368,-0.020362335660496406,42.13387836
-0.8500672913654543,2.4576294670413925,-0.8311217374301791,0.47880658604052034,-1.0333380522817828,-0.5562613599780312,-0.6919848019494168,-0.27567314810142585,0.11653070543144965,0.782625041080983,0.744856953822698,39.321505756
0.21997840414625744,-0.8555811624020687,-0.8311217374301791,0.5257318820643588,-1.0333380522817828,-0.07054524723883819,0.4929166856899297,2.239259509295863,1.7810643816618965,-0.3733983039432787,-1.119691455763114,34.48758952
0.9792456107006549,0.26147700467765367,-0.8311217374301791,-1.1213460083723727,0.9956943964370606,-1.5442231913873299,1.8977477508056104,-0.6893133878049272,-1.6841691058654633,-1.0655577701130718,0.806290051710786,28.096147
1.7831755941111929,-0.8555811624020687,-0.8311217374301791,2.168117242898707,-1.0333380522817828,-0.5282881807103283,-2.2006028586831423,-0.623130949452367,-1.054108998969429,-0.8362132641793786,0.6909682714647266,38.60376124
-1.02183288735803,-0.2797957735005228,1.8819239723197705,-0.798969224688602,0.05160739757035914,0.41517086550035476,0.26433819224542593,0.18760392036649576,0.7307819861799167,0.6252991758719847,-0.14840184494303651,53.77223324
-0.942742553341947,-0.33547611880089206,1.0758118487981465,-0.5436956143189206,0.3400318448262608,1.0916132005193353,0.1055688062582973,-0.6893133878049272,-1.6841691058654633,0.5803147167308468,-0.6646554219324027,7.3153403599999995
0.8992248021667353,0.2373181771712952,-0.8311217374301791,2.168117242898707,-1.0333380522817828,-0.5282881807103283,-2.2006028586831423,-0.623130949452367,-1.054108998969429,-0.4626351937345552,0.6909682714647266,32.823194456
0.20416033734304093,1.4855242649998213,-0.8311217374301791,1.0184474903146632,-1.0333380522817828,-0.10360445910066833,-1.7434458717941346,-0.27567314810142585,0.11653070543144965,-0.2554317219735684,1.0552557642046136,43.377003588
2.0157942235702606,-0.8555811624020687,-0.8311217374301791,0.8542089542312284,-1.0333380522817828,1.9257225459562717,-1.9658465681185167,3.728364372228468,2.14795036928757,-1.0852653111426465,0.9604116832545838,55.15808
-1.336705464193824,1.0299578034513455,1.1653972341313295,2.5763673183061013,-0.060743985953742086,-1.3344243468795636,-1.4394982534841454,-0.27567314810142585,0.11653070543144965,2.9442256634341764,0.21998118765605634,35.225328839999996
1.3179383351930574,0.36731567756265315,-0.8311217374301791,-1.4263604325273231,2.0856705052529683,-0.4774278547690517,0.39036525349590967,0.7667002559513978,1.1659468237186528,-1.2215114309520114,1.2977548348154846,66.69990824
-1.1571238822514238,1.548797384659332,1.68602434261213,0.901134250255067,0.14048237259688703,-1.5963550254771388,-1.2739332906648835,-0.27567314810142585,0.11653070543144965,1.6049667055817025,1.272966040930818,30.881630039999997
0.027370178954149428,1.4556133357062346,-0.8311217374301791,-1.740759915887042,0.8447746275240887,0.39482673512384375,0.39036525349590967,0.7667002559513978,1.1659468237186528,-0.757095961799889,0.8224566564181774,76.80073164
-1.2129523533216,0.3178476021924904,-0.8311217374301791,0.47880658604052034,-1.0333380522817828,-1.0877517660643719,2.112735090585846,-0.27567314810142585,0.11653070543144965,1.5761732299338105,-1.680133752286017,17.96429718
0.5456444853889523,-0.41842142657272313,-0.8311217374301791,2.168117242898707,-1.0333380522817828,-0.5282881807103283,-1.2615776964246401,3.728364372228468,2.14795036928757,-0.25509182126522567,-0.33291669333673074,55.064311264
1.3179383351930574,0.36731567756265315,-0.8311217374301791,-1.3278173108772626,1.7335243777893672,-1.5442231913873299,1.420821813132213,0.18760392036649576,0.7307819861799167,-1.206128804521927,1.2977548348154846,64.30053176
-0.2610769215750946,0.2810341507542297,0.37273073563353387,0.3192605795594691,0.05663805653412491,-0.6935842400194776,-0.2817790731733351,-0.27567314810142585,0.11653070543144965,-0.030720607785039326,0.2178256403617376,33.798802996
-0.6500152700306561,-0.8555811624020687,1.8930244301882801,-1.275730232290801,0.92191139830183,1.0013361219735675,0.041690384036239175,-0.27567314810142585,0.11653070543144965,-0.07607958688512093,-0.2494970130465909,45.939785879999995
0.3502448366433354,-0.8555811624020687,1.1700875684419672,0.009553625802135188,0.811236901098984,-1.316623232800117,0.09753767000213934,-0.27567314810142585,0.11653070543144965,-0.5654370511260205,0.4107471232032751,37.25928304
-0.8655131683615364,-0.8555811624020687,1.1259984259219715,-0.7126266800047389,0.6234256331183969,1.3408287976315898,0.33105840114274027,-0.27567314810142585,0.11653070543144965,0.39450345113424196,-1.0278651410251307,24.84871504
-0.6477821311878489,-0.8555811624020687,1.9008416540393431,-1.2672836790065112,0.6703784501135437,1.016594219755951,0.05243975102525103,-0.27567314810142585,0.11653070543144965,-0.0759892899098721,-0.241521488057611,40.14818748
-0.6591339203054514,-0.8555811624020687,0.7381077784322219,-1.0547120880185228,0.42722993353153366,0.43551499587686426,1.6245655621538275,-0.6893133878049272,-1.6841691058654633,0.0033119824017731,-1.0562105879454236,13.54130864
-0.440658503517495,0.9505787987875959,-0.8311217374301791,0.47880658604052034,-1.0333380522817828,-0.012055872406369714,-0.28425019202138296,-0.27567314810142585,0.11653070543144965,0.20220713502291485,-0.19280611920600502,32.88455782
-0.6477821311878489,-0.8555811624020687,1.9008416540393431,-1.2672836790065112,0.6703784501135437,1.016594219755951,0.05243975102525103,-0.6893133878049272,-1.6841691058654633,-0.0759892899098721,-0.241521488057611,17.57474324
-1.0911532389368321,-0.8555811624020687,1.7215145388959563,-0.2504125141699298,-0.2804160940381788,1.0814411353310776,0.09864967348376165,-0.27567314810142585,0.11653070543144965,0.9769978003534296,-0.8787012682582653,21.53923024
-0.6475960362842818,0.272521040109132,-0.44776507977404617,-0.0026469511640624,0.08179135135295361,1.1755327383224405,0.16574055020828296,-0.5073116823353866,-0.48271341335731743,0.3162932587222991,-0.8034726676865377,17.83674412
0.46190177878368793,-0.8555811624020687,-0.8311217374301791,0.47880658604052034,-1.0333380522817828,-0.5384602458985831,0.8709978694413796,-0.623130949452367,-1.054108998969429,-0.5355558381157587,-0.8394703075016623,23.404952295999998
1.9320515169649963,-0.5564718694662006,1.0919153299313364,1.3234619144696136,-0.37432172802847236,-1.164042254976287,-0.9032654634575801,-0.27567314810142585,0.11653070543144965,-0.9990354781818404,2.469294789277784,55.55108132
-0.9040348133999582,0.5720905011879782,-0.8311217374301791,0.18317722109033716,-1.0333380522817828,1.3967751561669954,-0.09644515956968337,-0.27567314810142585,0.11653070543144965,0.7742653456270121,-1.0841249254068532,17.596806471999997
0.11762620718426761,-0.8555811624020687,0.8370738323866803,1.858410289141373,0.7273925850362218,-1.9625493722543303,0.07776871921774954,-0.27567314810142585,0.11653070543144965,-0.0019730460577381086,-0.08826207543154055,31.420110796000003
-0.3103920710204171,-0.8555811624020687,0.6649385631862714,0.26388873025133935,-0.10601991662763356,-0.2121912549852936,1.1004412544826996,-0.6893133878049272,-1.6841691058654633,0.003341186133399988,-0.7027008316771308,13.817099039999999
0.7689583696696574,1.2957049060212897,-0.8311217374301791,0.44595887882383395,0.07340691974667728,-1.8977024566792038,-0.18787655694748462,-0.27567314810142585,0.11653070543144965,-0.7033514822953804,1.5316317162490811,65.909079268
0.29441636557315914,0.7204947272984666,-0.8311217374301791,-1.72668232707989,-0.04397512274118957,1.9892979533828676,-0.3349081284063814,-0.27567314810142585,0.11653070543144965,-0.8974879741466883,0.443080332618058,81.75116932
0.27859829876994263,2.1608210148204154,-0.8311217374301791,-0.2954607983528152,0.40878418399772576,0.9326746819528456,-1.9806732812068093,-0.6893133878049272,-1.6841691058654633,-0.586644511724662,1.7741307868599525,28.79941252
0.27859829876994263,2.1608210148204154,-0.8311217374301791,-0.2954607983528152,0.40878418399772576,0.9326746819528456,-1.9806732812068093,-0.623130949452367,-1.054108998969429,-0.586644511724662,1.7741307868599525,42.79577532
1.7831755941111929,-0.8555811624020687,-0.8311217374301791,2.168117242898707,-1.0333380522817828,-0.5282881807103283,-2.2006028586831423,3.728364372228468,2.14795036928757,-0.8362132641793786,0.6909682714647266,42.131120456
